Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,24.81,25.51,26.21,25.51,10.0,10.33,10.18,10.17
ERMS,200,25.82,26.41,26.85,26.36,10.08,10.42,10.42,10.31
ERMS,300,25.78,26.92,27.25,26.65,10.17,10.61,10.72,10.5
ERMS,400,25.12,26.22,26.55,25.96,9.86,10.2,10.38,10.15
