Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TXHC,100,24.67,24.43,24.69,24.6,10.1,10.0,10.11,10.07
TXHC,200,25.31,25.22,25.32,25.28,10.22,10.18,10.22,10.21
TXHC,300,24.56,24.6,24.76,24.64,9.93,9.94,9.99,9.95
TXHC,400,24.7,24.68,24.64,24.67,9.97,9.97,9.87,9.94
