Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TNI,100,24.96,24.37,24.27,24.53,10.16,9.82,10.12,10.03
TNI,200,24.15,24.17,24.23,24.18,9.68,9.74,9.65,9.69
TNI,300,23.5,24.05,23.9,23.82,9.27,9.6,9.52,9.46
TNI,400,22.87,22.95,22.77,22.86,9.06,9.16,9.07,9.1
