Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TLV,100,43.85,43.72,43.76,43.78,18.89,18.85,18.83,18.86
TLV,200,44.3,44.41,44.2,44.3,19.19,19.26,19.14,19.2
TLV,300,44.5,44.57,44.67,44.58,19.53,19.56,19.58,19.56
TLV,400,44.21,44.43,44.69,44.44,19.38,19.45,19.57,19.47
