Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ZHAA,100,18.73,18.55,18.72,18.67,7.19,7.09,7.21,7.16
ZHAA,200,18.61,18.61,18.41,18.54,7.12,7.13,7.17,7.14
ZHAA,300,17.93,17.93,18.06,17.97,6.82,6.81,6.85,6.83
ZHAA,400,17.77,17.82,17.82,17.8,6.73,6.74,6.74,6.74
