Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
EBVS,100,40.86,41.37,40.1,40.78,18.44,18.32,17.94,18.23
EBVS,200,40.46,40.81,41.2,40.82,17.9,18.15,18.1,18.05
EBVS,300,39.82,40.54,39.72,40.03,17.58,17.69,17.53,17.6
EBVS,400,39.74,40.32,39.46,39.84,17.56,17.71,17.4,17.56
