Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,16.52,16.23,16.54,16.43,6.13,5.95,6.15,6.08
ERMS,200,15.95,17.16,17.03,16.71,5.82,6.11,6.07,6.0
ERMS,300,15.52,16.8,16.74,16.35,5.6,5.98,6.14,5.91
ERMS,400,15.5,16.13,15.57,15.73,5.53,5.85,5.68,5.69
