Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YDCK,100,17.37,17.36,17.27,17.33,6.58,6.51,6.52,6.54
YDCK,200,18.4,18.4,18.37,18.39,6.8,6.8,6.8,6.8
YDCK,300,18.4,18.39,18.23,18.34,6.74,6.74,6.69,6.72
YDCK,400,17.95,17.92,17.93,17.93,6.65,6.64,6.65,6.65
