Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YDCK,100,10.05,9.41,9.76,9.74,3.42,3.3,3.45,3.39
YDCK,200,10.17,9.89,9.15,9.74,3.49,3.48,3.39,3.45
YDCK,300,10.03,9.98,9.82,9.94,3.47,3.56,3.56,3.53
YDCK,400,9.71,9.97,9.72,9.8,3.43,3.5,3.5,3.48
