Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YDCK,100,20.18,20.29,20.3,20.26,7.62,7.63,7.68,7.64
YDCK,200,20.64,20.71,20.76,20.7,7.66,7.68,7.74,7.69
YDCK,300,20.28,20.25,20.37,20.3,7.57,7.55,7.58,7.57
YDCK,400,19.37,19.24,19.42,19.34,7.16,7.14,7.17,7.16
