Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TNI,100,19.54,19.5,19.47,19.5,7.45,7.38,7.42,7.42
TNI,200,19.13,19.18,19.13,19.15,7.37,7.43,7.33,7.38
TNI,300,19.18,19.2,19.14,19.17,7.52,7.54,7.49,7.52
TNI,400,19.47,19.44,19.47,19.46,7.77,7.76,7.75,7.76
