Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
NCC,100,34.6,34.75,34.87,34.74,14.6,14.62,14.51,14.58
NCC,200,35.0,35.03,34.84,34.96,14.71,14.63,14.64,14.66
NCC,300,33.62,35.08,34.46,34.39,14.05,14.44,14.48,14.32
NCC,400,33.36,33.97,33.96,33.76,13.7,14.09,14.19,13.99
