Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YBAA,100,16.15,16.45,16.13,16.24,5.85,5.9,5.83,5.86
YBAA,200,16.97,17.08,17.17,17.07,6.03,6.08,6.09,6.07
YBAA,300,16.96,17.03,17.07,17.02,6.02,6.04,6.05,6.04
YBAA,400,16.98,16.96,16.86,16.93,6.02,6.05,5.99,6.02
