Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YKWK,100,17.65,16.69,19.14,17.83,7.2,6.86,7.63,7.23
YKWK,200,18.07,17.45,18.16,17.89,7.26,7.02,7.52,7.27
YKWK,300,17.98,17.67,18.19,17.95,7.36,7.21,7.49,7.35
YKWK,400,17.45,18.34,18.45,18.08,7.18,7.49,7.5,7.39
