Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YKWK,100,19.81,19.74,20.29,19.95,7.91,8.04,8.13,8.03
YKWK,200,19.92,19.47,19.8,19.73,7.97,8.09,8.19,8.08
YKWK,300,19.86,20.07,19.79,19.91,7.97,8.17,8.22,8.12
YKWK,400,18.99,19.5,19.78,19.42,7.77,7.96,8.11,7.95
