Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ASI,100,11.53,12.07,11.74,11.78,4.08,4.27,4.17,4.17
ASI,200,10.8,11.11,11.64,11.18,3.78,3.88,4.2,3.95
ASI,300,10.37,10.43,10.28,10.36,3.68,3.62,3.71,3.67
ASI,400,9.64,9.58,9.8,9.67,3.41,3.31,3.44,3.39
