Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,24.73,21.95,24.47,23.72,9.8,8.4,9.59,9.26
ERMS,200,24.84,24.16,23.81,24.27,9.68,9.31,9.41,9.47
ERMS,300,25.33,25.53,24.28,25.05,9.83,9.87,9.38,9.69
ERMS,400,25.63,26.28,24.45,25.45,9.9,10.11,9.36,9.79
