Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YBAA,100,26.49,26.18,25.85,26.17,10.1,9.84,9.91,9.95
YBAA,200,26.44,26.6,26.86,26.63,10.07,9.99,10.13,10.06
YBAA,300,25.98,25.74,26.37,26.03,9.8,9.74,10.05,9.86
YBAA,400,24.99,25.18,25.47,25.21,9.42,9.61,9.76,9.6
