Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
EBVS,100,43.03,44.08,43.26,43.46,19.73,19.64,19.64,19.67
EBVS,200,42.68,43.56,43.21,43.15,19.3,19.4,19.41,19.37
EBVS,300,43.07,43.08,42.9,43.02,19.32,19.08,19.08,19.16
EBVS,400,42.03,41.73,41.29,41.68,18.89,18.51,18.42,18.61
