Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
EBVS,100,26.49,28.22,29.32,28.01,11.48,11.98,12.48,11.98
EBVS,200,26.6,27.11,27.35,27.02,11.4,11.25,11.65,11.43
EBVS,300,26.17,26.55,26.83,26.52,11.02,11.06,11.28,11.12
EBVS,400,25.66,26.0,25.79,25.82,10.88,10.92,11.01,10.94
