Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ERMS,100,30.02,31.07,31.18,30.76,11.86,11.92,12.24,12.01
ERMS,200,32.07,32.1,31.81,31.99,12.43,12.49,12.37,12.43
ERMS,300,30.88,31.83,31.41,31.37,12.01,12.3,12.04,12.12
ERMS,400,29.16,30.22,30.17,29.85,11.37,11.77,11.71,11.62
