Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
EBVS,100,30.53,30.76,31.47,30.92,12.73,12.26,12.85,12.61
EBVS,200,30.14,30.63,29.75,30.17,12.53,12.55,12.34,12.47
EBVS,300,28.62,28.91,29.22,28.92,12.0,12.09,12.29,12.13
EBVS,400,27.4,28.38,28.57,28.12,11.68,12.03,12.09,11.93
