Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YDCK,100,23.61,22.71,22.5,22.94,8.72,8.66,8.63,8.67
YDCK,200,23.09,22.61,23.22,22.97,8.57,8.61,8.75,8.64
YDCK,300,22.32,21.89,22.53,22.25,8.34,8.4,8.52,8.42
YDCK,400,21.49,21.85,21.52,21.62,8.08,8.19,8.14,8.14
