Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
THV,100,41.14,40.98,40.21,40.78,18.25,18.2,18.03,18.16
THV,200,40.52,42.01,41.43,41.32,17.86,18.77,18.53,18.39
THV,300,41.38,41.5,41.91,41.6,17.92,18.34,18.7,18.32
THV,400,41.08,41.61,42.15,41.61,17.98,18.29,18.76,18.34
