Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YKWK,100,20.0,20.14,20.31,20.15,7.91,8.34,8.18,8.14
YKWK,200,20.17,19.68,20.79,20.21,8.18,8.23,8.52,8.31
YKWK,300,19.74,19.56,19.87,19.72,8.07,8.11,8.15,8.11
YKWK,400,19.88,20.03,19.77,19.89,8.14,8.12,8.13,8.13
