Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
NCC,100,29.36,27.78,29.31,28.82,11.81,11.23,11.78,11.61
NCC,200,29.58,27.44,28.88,28.63,11.81,11.24,11.92,11.66
NCC,300,29.2,27.34,28.95,28.5,11.94,11.16,11.94,11.68
NCC,400,29.07,28.04,28.95,28.69,11.97,11.58,11.98,11.84
