Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
TXHC,100,21.74,21.48,21.75,21.66,9.06,8.97,9.04,9.02
TXHC,200,22.24,22.25,21.81,22.1,9.1,9.1,8.97,9.06
TXHC,300,22.26,22.26,22.09,22.2,8.97,8.95,8.96,8.96
TXHC,400,22.57,22.58,22.52,22.56,9.19,9.2,9.17,9.19
