Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
ZHAA,100,17.66,17.61,17.62,17.63,7.25,7.18,7.28,7.24
ZHAA,200,17.89,17.76,17.74,17.8,7.14,7.11,7.19,7.15
ZHAA,300,17.77,17.69,17.56,17.67,6.97,6.93,6.9,6.93
ZHAA,400,17.82,17.86,17.91,17.86,6.97,6.98,6.97,6.97
