Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
THV,100,41.86,41.06,42.56,41.83,19.45,19.16,19.55,19.39
THV,200,42.21,40.91,42.28,41.8,19.39,18.96,19.27,19.21
THV,300,41.76,41.74,41.33,41.61,19.0,19.07,18.89,18.99
THV,400,41.29,42.06,41.02,41.46,18.78,19.1,18.61,18.83
