Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YKWK,100,15.11,14.16,16.66,15.31,5.72,5.47,6.42,5.87
YKWK,200,15.52,15.09,16.48,15.7,5.92,5.94,6.52,6.13
YKWK,300,16.04,15.95,16.64,16.21,6.3,6.34,6.48,6.37
YKWK,400,15.79,16.45,16.8,16.35,6.27,6.46,6.43,6.39
