Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
YBAA,100,12.01,12.12,12.02,12.05,3.84,3.89,3.83,3.85
YBAA,200,12.05,12.19,12.12,12.12,3.97,4.0,3.99,3.99
YBAA,300,12.4,12.56,12.56,12.51,4.0,4.07,4.06,4.04
YBAA,400,11.83,11.85,11.8,11.83,3.78,3.79,3.77,3.78
