Dataset,Size,WER_Seed1,WER_Seed2,WER_Seed3,WER_Avg,CER_Seed1,CER_Seed2,CER_Seed3,CER_Avg
NCC,100,28.42,28.04,28.26,28.24,12.14,11.88,11.62,11.88
NCC,200,29.16,28.88,28.81,28.95,12.37,12.16,12.13,12.22
NCC,300,29.82,28.96,29.52,29.43,12.52,12.18,12.41,12.37
NCC,400,29.63,29.64,29.46,29.58,12.44,12.43,12.42,12.43
